,address,lat,long,price,total_area,restaurants,vibrant,cycling_friendly,historic,parks,groceries,pedestrian_friendly,transit_friendly,greenery,year_built,unemployment_rate_2016_,bathrooms,powder_rooms,river_proximity,has_pool,has_garage
1531,"630, Rue William, apt. 528, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.49926948,-73.55658203,359000,572.0,10.0,10.0,8.0,9.0,10,10.0,10.0,10.0,3.0,2008.0,10,0.0,0.0,False,False,False
1532,"2305, Rue D'Iberville, Montréal (Ville-Marie), Neighbourhood Central",45.534408,-73.557284,374900,955.0,10.0,9.0,9.0,6.0,10,10.0,10.0,9.0,6.0,1910.0,10,1.0,1.0,False,False,False
1533,"3623, 42e Avenue (P.-a.-T.), Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.665966,-73.511592,219000,957.0,4.0,2.0,4.0,0.0,10,7.0,4.0,5.0,9.0,1992.0,7,1.0,0.0,False,False,False
1534,"1414, Rue Chomedey, apt. 227, Montréal (Ville-Marie), Neighbourhood Central West",45.490749,-73.583543,399000,590.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,5.0,2012.0,10,1.0,0.0,False,True,False
1535,"1601, Rue de la Visitation, apt. 201, Montréal (Ville-Marie), Neighbourhood Village",45.520422,-73.557628,349900,904.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,5.0,1987.0,10,1.0,0.0,False,False,False
1536,"14603, Rue Bernard-Geoffrion, apt. D-201, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.675945,-73.495763,295000,991.0,3.0,1.0,6.0,1.0,8,6.0,4.0,3.0,8.0,2018.0,7,1.0,1.0,False,False,True
1537,"1188, Avenue Union, apt. 1506, Montréal (Ville-Marie), Neighbourhood Central West",45.50278978,-73.56744549,619000,749.0,10.0,10.0,5.0,6.0,10,10.0,10.0,10.0,2.0,2018.0,10,1.0,0.0,False,True,False
1538,"350, Rue de l'Inspecteur, apt. 410, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49593,-73.560556,425000,589.0,10.0,10.0,9.0,7.0,9,10.0,10.0,10.0,3.0,1895.0,8,1.0,0.0,False,True,True
1539,"300, Avenue des Sommets, apt. 1614, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.449847,-73.549282,999800,1469.0,3.0,1.0,7.0,0.0,9,2.0,3.0,5.0,6.0,2006.0,8,2.0,0.0,False,False,False
1540,"1288, Avenue des Canadiens-de-Montréal, apt. 4213, Montréal (Ville-Marie), Neighbourhood Central West",45.49610081,-73.57050027,468999,534.0,10.0,10.0,4.0,7.0,10,10.0,9.0,10.0,3.0,2016.0,10,1.0,0.0,False,True,False
1541,"4687, Rue de Rouen, apt. 103, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.558236,-73.540374,200900,465.0,6.0,5.0,10.0,5.0,8,10.0,10.0,8.0,7.0,2015.0,9,1.0,0.0,False,False,False
1542,"3577, Avenue Atwater, apt. 313, Montréal (Ville-Marie), Neighbourhood Central West",45.493711,-73.588602,799000,1474.0,10.0,9.0,5.0,5.0,10,10.0,10.0,10.0,9.0,1983.0,10,2.0,0.0,False,True,True
1543,"1188, Rue Saint-Antoine Ouest, apt. 4803, Montréal (Ville-Marie), Neighbourhood Central",45.49592578,-73.56772073,725000,658.0,10.0,10.0,4.0,6.0,10,9.0,8.0,10.0,3.0,2019.0,10,2.0,0.0,False,True,True
1544,"1800, boulevard René-Lévesque Ouest, apt. 309, Montréal (Ville-Marie), Neighbourhood Central West",45.491055,-73.576818,388000,546.0,10.0,10.0,4.0,7.0,10,10.0,9.0,10.0,7.0,2018.0,10,1.0,0.0,False,True,False
1545,"10550, Place de l'Acadie, apt. 906, Montréal (Ahuntsic-Cartierville), Neighbourhood Nouveau Bordeaux",45.53267935,-73.68025897,329000,875.0,6.0,4.0,3.0,0.0,10,9.0,8.0,9.0,3.0,2011.0,10,1.0,0.0,False,False,False
1546,"630, Rue William, apt. 904, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.49914916,-73.55656058,775000,1028.0,10.0,10.0,8.0,9.0,10,10.0,10.0,10.0,3.0,2006.0,10,2.0,0.0,False,False,True
1547,"403, Rue Melrose, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.453976,-73.57046,399000,825.0,7.0,5.0,9.0,5.0,10,9.0,10.0,8.0,8.0,1926.0,8,1.0,0.0,False,False,False
1548,"1210, Rue William, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49295667,-73.56252837,698000,1293.0,10.0,10.0,9.0,6.0,9,10.0,10.0,9.0,3.0,2018.0,8,2.0,1.0,False,False,False
1549,"414, Rue Saint-Sulpice, apt. 301, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.504336,-73.555039,280000,569.0,10.0,10.0,7.0,10.0,10,10.0,10.0,10.0,4.0,2002.0,10,1.0,0.0,False,False,False
1550,"700, Rue Saint-Paul Ouest, apt. 618, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.499352,-73.558444,395000,484.0,10.0,10.0,8.0,9.0,9,9.0,10.0,10.0,5.0,2020.0,10,1.0,0.0,False,True,False
1551,"6900, boulevard Gouin Est, apt. 1202, Montréal (Montréal-Nord)",45.628101,-73.619384,349000,1350.0,4.0,2.0,4.0,2.0,7,6.0,5.0,5.0,8.0,1982.0,12,2.0,0.0,False,True,True
1552,"740, 32e Avenue, apt. 205, Montréal (Lachine), Neighbourhood West",45.44385492,-73.69181049,269900,570.0,5.0,3.0,2.0,2.0,8,7.0,5.0,4.0,4.0,2015.0,9,1.0,0.0,False,True,False
1553,"5731, Avenue De Lorimier, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.541758,-73.586065,429000,936.0,10.0,9.0,10.0,5.0,8,9.0,10.0,9.0,6.0,1920.0,8,1.0,0.0,False,False,False
1554,"7317, Avenue Victoria, apt. 104, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.49957424,-73.64867502,368000,703.0,8.0,4.0,4.0,1.0,9,9.0,9.0,9.0,5.0,2013.0,11,1.0,0.0,False,True,True
1555,"2187, Avenue Harvard, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.46966157,-73.61288346,569000,1319.0,9.0,5.0,3.0,6.0,8,10.0,10.0,9.0,9.0,1922.0,11,2.0,0.0,False,False,False
1556,"1000, Rue Ottawa, apt. 635, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.4949737,-73.55862808,349000,474.0,10.0,10.0,10.0,7.0,9,10.0,10.0,10.0,3.0,2014.0,8,1.0,0.0,False,True,False
1557,"3629, Rue Lorne-Crescent, apt. 1, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.508516,-73.578587,575000,1110.0,10.0,10.0,9.0,7.0,10,9.0,10.0,9.0,6.0,1963.0,8,2.0,0.0,False,False,False
1558,"7901, Avenue Salomon-Marion, apt. 8, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Rivière-des-Prairies",45.63646261,-73.59815156,284000,1397.0,4.0,2.0,6.0,0.0,9,8.0,5.0,6.0,8.0,1984.0,7,1.0,0.0,False,False,False
1559,"1050, Rue Drummond, apt. 3405, Montréal (Ville-Marie), Neighbourhood Central West",45.497357,-73.571103,499000,616.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,3.0,2017.0,10,1.0,0.0,False,True,False
1560,"2117, Rue Tupper, apt. 502, Montréal (Ville-Marie), Neighbourhood Central West",45.49039165,-73.5819589,399900,545.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,7.0,2017.0,10,1.0,0.0,False,True,False
1561,"6666, Avenue Fielding, apt. 408, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.46722104,-73.64323016,199000,712.0,7.0,5.0,7.0,2.0,8,9.0,10.0,8.0,5.0,1962.0,11,1.0,0.0,False,False,False
1562,"366, Rue Mayor, apt. 403, Montréal (Ville-Marie), Neighbourhood Central",45.506408,-73.568248,265000,379.0,10.0,10.0,7.0,7.0,10,10.0,10.0,10.0,3.0,2014.0,10,1.0,0.0,False,False,False
1563,"250, Chemin de la Pointe-Sud, apt. 705, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.44807331,-73.55407744,677000,1112.0,2.0,1.0,6.0,0.0,8,2.0,3.0,5.0,3.0,2009.0,8,2.0,0.0,True,True,True
1564,"1165, Rue Wellington, apt. 610, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492724,-73.558197,394900,541.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,3.0,2017.0,8,1.0,0.0,False,True,False
1565,"676, 36e Avenue, apt. 101, Montréal (Lachine), Neighbourhood West",45.44126356,-73.69660193,305000,832.0,5.0,3.0,5.0,0.0,8,6.0,5.0,5.0,6.0,1990.0,9,1.0,0.0,False,False,True
1566,"2546, Avenue Bennett, apt. 8, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.55767731,-73.54748288,415000,867.0,7.0,5.0,9.0,4.0,10,10.0,9.0,9.0,7.0,1992.0,9,1.0,0.0,False,False,False
1567,"5434, Avenue Brodeur, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.476887,-73.620149,679900,1725.0,9.0,5.0,3.0,6.0,9,10.0,9.0,9.0,9.0,1927.0,11,1.0,0.0,False,False,True
1568,"1790, Rue du Canal, apt. A203, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.48513014,-73.56532261,895000,1442.0,10.0,7.0,10.0,6.0,10,7.0,10.0,9.0,6.0,1904.0,8,1.0,0.0,False,False,True
1569,"1188, Rue Saint-Antoine Ouest, apt. 2408, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,499900,548.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,1.0,0.0,False,True,False
1570,"8584, Rue Joseph-Quintal, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic Central",45.553688,-73.629122,439000,1160.0,8.0,5.0,7.0,0.0,8,8.0,9.0,8.0,7.0,1985.0,10,1.0,1.0,False,False,True
1571,"4320, Avenue des Érables, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.534311,-73.569204,649000,1602.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,8.0,1900.0,8,1.0,0.0,False,False,False
1572,"760, Chemin Marie-Le Ber, apt. 216, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46461,-73.550104,359000,800.0,4.0,2.0,7.0,0.0,7,9.0,4.0,4.0,9.0,1994.0,8,1.0,0.0,False,True,True
1573,"185, Rue du Séminaire, apt. 505, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.490915,-73.560779,349000,562.0,10.0,9.0,9.0,6.0,10,10.0,10.0,9.0,5.0,2013.0,8,1.0,0.0,False,True,False
1574,"90, Rue Prince, apt. 304, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.4977988,-73.55799808,636000,956.0,10.0,10.0,9.0,7.0,10,9.0,10.0,10.0,4.0,2010.0,10,1.0,0.0,False,False,True
1575,"8580, Rue Raymond-Pelletier, apt. 704, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic Central",45.552665,-73.632288,329000,615.0,8.0,5.0,8.0,2.0,9,9.0,9.0,8.0,5.0,2004.0,10,1.0,0.0,False,True,True
1576,"720, boulevard Montpellier, apt. 1607, Montréal (Saint-Laurent), Neighbourhood Others",45.519004,-73.66918308,339900,1184.0,6.0,3.0,4.0,2.0,7,9.0,6.0,7.0,7.0,1981.0,10,1.0,1.0,False,True,True
1577,"1070, Rue Saint-Mathieu, apt. 101, Montréal (Ville-Marie), Neighbourhood Central West",45.49219,-73.575217,650000,1100.0,10.0,10.0,4.0,7.0,10,9.0,10.0,10.0,5.0,1988.0,10,2.0,0.0,False,True,True
1578,"14311, boulevard Cavendish, apt. 201, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.51121502,-73.71838065,474000,1008.0,5.0,2.0,6.0,0.0,8,6.0,5.0,6.0,2.0,2012.0,10,1.0,0.0,False,False,True
1579,"1414, Rue Chomedey, apt. 706, Montréal (Ville-Marie), Neighbourhood Central West",45.490749,-73.583543,629000,72.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,5.0,2012.0,10,1.0,0.0,False,True,True
1580,"5265, Avenue de Courtrai, apt. 407, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.49420189,-73.64796088,515000,1045.0,8.0,4.0,3.0,2.0,8,10.0,7.0,8.0,6.0,2019.0,11,2.0,0.0,False,False,True
1581,"2975, Avenue Ernest-Hemingway, apt. 207, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.508041,-73.716468,479000,1140.0,5.0,2.0,7.0,0.0,10,6.0,5.0,6.0,2.0,2005.0,10,1.0,0.0,False,False,True
1582,"2118, Rue Saint-Dominique, apt. 402, Montréal (Ville-Marie), Neighbourhood Central",45.512652,-73.568259,459000,678.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,4.0,2014.0,10,1.0,0.0,False,False,True
1583,"1820, Rue Victoria, apt. 103, Montréal (Lachine), Neighbourhood East",45.436214,-73.6799,299900,764.0,5.0,3.0,8.0,5.0,9,9.0,7.0,5.0,6.0,2018.0,9,1.0,0.0,False,False,True
1584,"1800, boulevard René-Lévesque Ouest, apt. 512, Montréal (Ville-Marie), Neighbourhood Central West",45.491055,-73.576818,429000,487.0,10.0,10.0,4.0,7.0,10,10.0,9.0,10.0,7.0,2018.0,10,1.0,0.0,False,True,False
1585,"4211, Rue de Rouen, apt. 318, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.552824,-73.544556,349000,811.0,7.0,5.0,9.0,5.0,8,9.0,10.0,8.0,7.0,1908.0,9,1.0,0.0,False,False,True
1586,"1700, Rue Viola-Desmond, apt. 706, Montréal (LaSalle)",45.44923837,-73.60633427,289000,455.0,7.0,4.0,5.0,2.0,9,9.0,7.0,9.0,4.0,2019.0,10,1.0,0.0,False,True,False
1587,"5279, Avenue du Parc, apt. 3, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End",45.520974,-73.599278,875000,1662.0,10.0,10.0,9.0,7.0,10,10.0,10.0,9.0,5.0,1900.0,8,1.0,1.0,False,False,True
1588,"3670, Rue de Rouen, apt. 102, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.546962,-73.547533,357000,793.0,8.0,7.0,8.0,6.0,10,9.0,10.0,9.0,7.0,2012.0,9,1.0,0.0,False,False,False
1589,"5105, boulevard de l'Assomption, apt. 502, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Cité-Jardin",45.572155,-73.554963,620000,1230.0,7.0,4.0,6.0,0.0,10,9.0,8.0,9.0,7.0,1990.0,8,1.0,1.0,False,True,True
1590,"2300, Avenue Letourneux, apt. 301, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.553933,-73.544809,309000,610.0,7.0,5.0,9.0,5.0,9,9.0,10.0,8.0,7.0,2016.0,9,1.0,0.0,False,False,False
1591,"6301, Place Northcrest, apt. 3U, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.512566,-73.625019,1098000,1834.0,9.0,5.0,5.0,3.0,10,9.0,10.0,8.0,7.0,1989.0,11,2.0,0.0,False,True,True
1592,"7139, Avenue Christophe-Colomb, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.542493,-73.611421,319000,620.0,10.0,9.0,9.0,6.0,9,10.0,10.0,9.0,6.0,1910.0,8,1.0,0.0,False,False,False
1593,"3458, Rue Saint-Hubert, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.519367,-73.567956,499900,1221.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,6.0,1885.0,8,1.0,0.0,False,False,False
1594,"1500, Rue des Bassins, apt. 531, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.48897791,-73.56288429,629000,929.0,10.0,8.0,9.0,6.0,10,9.0,10.0,9.0,3.0,2017.0,8,1.0,0.0,False,True,True
1595,"2010, Rue Aylwin, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.54448,-73.54555,339000,1165.0,9.0,8.0,10.0,6.0,8,9.0,10.0,9.0,8.0,2014.0,9,2.0,0.0,False,False,False
1596,"6655, boulevard Saint-Laurent, apt. 102, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.53181959,-73.61156958,470000,1087.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,6.0,1922.0,8,1.0,0.0,False,False,False
1597,"2040, boulevard Décarie, apt. 302, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.47308,-73.606641,439000,1075.0,10.0,5.0,3.0,6.0,8,10.0,10.0,10.0,7.0,2005.0,11,1.0,0.0,False,False,False
1598,"1188, Avenue Union, apt. 2707, Montréal (Ville-Marie), Neighbourhood Central West",45.503068,-73.567821,539000,611.0,10.0,10.0,5.0,6.0,10,10.0,10.0,10.0,2.0,2018.0,10,1.0,0.0,False,False,False
1599,"1375, Rue des Bassins, apt. 1010, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.488835,-73.562777,348000,463.0,10.0,8.0,9.0,6.0,10,9.0,10.0,9.0,3.0,2019.0,8,1.0,0.0,False,False,False
1600,"4361, Rue De Bullion, apt. 101, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.520651,-73.582894,549000,909.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,7.0,1994.0,8,1.0,0.0,False,False,False
1601,"1188, Rue Saint-Antoine Ouest, apt. 4805, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,839000,817.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,2.0,0.0,False,False,True
1602,"556, Rue Théodore, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.55550984,-73.53008935,449000,1347.0,6.0,4.0,10.0,6.0,8,8.0,10.0,6.0,7.0,1900.0,9,1.0,0.0,False,False,False
1603,"1500, Rue des Bassins, apt. 423, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.48985038,-73.56118913,628000,1011.0,10.0,8.0,9.0,6.0,10,9.0,10.0,9.0,3.0,2014.0,8,1.0,1.0,False,True,True
1604,"3655, Rue Jean-Gascon, apt. 606, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.51026259,-73.71956578,769000,1531.0,5.0,2.0,6.0,0.0,8,6.0,5.0,6.0,2.0,2016.0,10,2.0,0.0,False,True,True
1605,"1210, boulevard De Maisonneuve Ouest, apt. 6E, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.49959244,-73.57560294,545000,837.0,10.0,10.0,6.0,7.0,9,9.0,10.0,10.0,3.0,2004.0,10,1.0,0.0,False,True,True
1606,"2480, Rue Marie-Anne Est, apt. 5, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.53777467,-73.56653305,398000,739.0,10.0,9.0,9.0,6.0,10,10.0,10.0,9.0,5.0,2018.0,8,1.0,0.0,False,False,False
1607,"2689, Rue Dandurand, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont",45.547334,-73.57935,868000,1600.0,10.0,8.0,10.0,6.0,10,10.0,10.0,8.0,7.0,2020.0,8,2.0,0.0,False,False,True
1608,"10664, boulevard Perras, apt. 2, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Rivière-des-Prairies",45.667641,-73.549473,179000,1100.0,4.0,1.0,4.0,1.0,9,5.0,3.0,4.0,6.0,2005.0,7,1.0,0.0,False,False,False
1609,"3555, Rue University, apt. 101, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.507171,-73.577493,559000,1000.0,10.0,10.0,8.0,7.0,10,9.0,10.0,10.0,7.0,1986.0,8,2.0,0.0,False,False,False
1610,"4530, Rue Saint-Dominique, apt. 7, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End",45.520795,-73.586649,698000,1102.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,6.0,2001.0,8,2.0,0.0,False,False,True
1611,"650, Rue Notre-Dame Ouest, apt. 303, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.500175,-73.559466,475000,672.0,10.0,10.0,7.0,9.0,9,9.0,10.0,10.0,3.0,2005.0,10,1.0,0.0,False,False,False
1612,"1239, Rue Drummond, apt. 1606, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.498127,-73.573638,595000,750.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,3.0,2020.0,10,1.0,0.0,False,True,False
1613,"5330, Avenue d'Orléans, apt. 302, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont",45.556747,-73.568817,348500,698.0,8.0,7.0,8.0,4.0,10,9.0,10.0,9.0,7.0,2013.0,8,1.0,1.0,False,False,False
1614,"3470, Rue Simpson, apt. 1003, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.49813191,-73.58365881,289000,592.0,10.0,10.0,7.0,6.0,10,10.0,10.0,10.0,6.0,1972.0,10,1.0,0.0,False,True,False
1615,"1917, Avenue Papineau, Montréal (Ville-Marie), Neighbourhood Central",45.52531575,-73.55749798,639000,1370.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,6.0,2008.0,10,1.0,1.0,False,False,False
1616,"1251, Rue Saint-Marc, apt. 24, Montréal (Ville-Marie), Neighbourhood Central West",45.49247544,-73.57950073,349000,705.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,7.0,1928.0,10,1.0,0.0,False,False,False
1617,"1010, Rue William, apt. 417, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49573807,-73.56030225,329900,484.0,10.0,10.0,9.0,7.0,9,10.0,10.0,10.0,5.0,2012.0,8,1.0,0.0,False,True,False
1618,"201, Chemin de la Pointe-Sud, apt. 217, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.449347,-73.553327,448900,863.0,3.0,1.0,7.0,0.0,8,2.0,3.0,4.0,5.0,2006.0,8,1.0,0.0,False,True,True
1619,"8520, Rue Raymond-Pelletier, apt. 205, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic Central",45.55172,-73.631344,299000,623.0,8.0,5.0,8.0,2.0,9,9.0,9.0,8.0,5.0,2008.0,10,1.0,0.0,False,False,True
1620,"3700, Rue Saint-Antoine Ouest, apt. 311, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.48175788,-73.58598568,389000,520.0,10.0,8.0,7.0,6.0,10,10.0,10.0,10.0,5.0,1907.0,8,1.0,0.0,False,True,False
1621,"13101, Rue Notre-Dame Est, apt. 306, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.654289,-73.490664,189900,847.0,4.0,2.0,7.0,3.0,8,8.0,4.0,5.0,7.0,1995.0,7,1.0,0.0,False,True,True
1622,"3722, boulevard Édouard-Montpetit, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.496697,-73.624394,298000,530.0,10.0,5.0,6.0,4.0,8,10.0,10.0,10.0,9.0,2000.0,11,1.0,0.0,False,False,False
1623,"4821, boulevard Saint-Laurent, apt. 204A, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End",45.521813,-73.589598,279000,446.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,5.0,2005.0,8,1.0,0.0,False,False,True
1624,"1550, Rue Saint-Louis, apt. 210, Montréal (Saint-Laurent), Neighbourhood Old Saint-Laurent",45.50762821,-73.67273224,424900,929.0,7.0,4.0,3.0,4.0,8,9.0,9.0,10.0,4.0,2008.0,10,1.0,0.0,False,False,True
1625,"4225, Rue Saint-Dominique, apt. 407, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.51867272,-73.58165521,599000,1113.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,5.0,1952.0,8,1.0,0.0,False,False,True
1626,"1330, Rue Olier, apt. PH1-3, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.490792,-73.55832,658000,838.0,10.0,8.0,10.0,5.0,10,10.0,10.0,9.0,7.0,2019.0,8,2.0,0.0,False,True,True
1627,"410, Rue Notre-Dame Est, apt. PH301, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.510384,-73.552114,925000,1482.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,3.0,1998.0,10,1.0,1.0,False,False,True
1628,"4400, boulevard Champlain, apt. 107, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.460223,-73.578495,299000,841.0,8.0,5.0,9.0,5.0,9,10.0,10.0,8.0,7.0,1955.0,8,1.0,0.0,False,True,True
1629,"1820, Rue Mullins, apt. 5, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.481411,-73.560663,259000,1015.0,10.0,7.0,10.0,6.0,9,9.0,7.0,9.0,4.0,2009.0,8,1.0,1.0,False,False,False
1630,"1060, Avenue Bernard, apt. 9, Montréal (Outremont)",45.521852,-73.60664,629000,1072.0,10.0,10.0,9.0,7.0,10,9.0,10.0,9.0,9.0,1926.0,6,1.0,0.0,False,False,True
1631,"2420, Avenue Aird, apt. 1, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.55751315,-73.54394112,279000,738.0,7.0,5.0,10.0,5.0,10,10.0,10.0,8.0,4.0,2007.0,9,1.0,0.0,False,False,False
1632,"201, Chemin du Club-Marin, apt. 810, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.460011,-73.554469,449000,767.0,4.0,2.0,8.0,0.0,9,8.0,4.0,4.0,9.0,1990.0,8,1.0,0.0,True,True,True
1633,"2055, Avenue Desjardins, apt. 203, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.551675,-73.541958,285000,692.0,8.0,5.0,10.0,6.0,8,10.0,10.0,8.0,5.0,1947.0,9,1.0,0.0,False,False,False
1634,"760, Chemin Marie-Le Ber, apt. 504, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46461,-73.550104,369500,935.0,4.0,2.0,7.0,0.0,7,9.0,4.0,4.0,9.0,1994.0,8,1.0,0.0,False,True,True
1635,"6011, Rue Louis-Hémon, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.545404,-73.589441,419000,962.0,10.0,9.0,10.0,5.0,9,10.0,10.0,9.0,8.0,1925.0,8,1.0,0.0,False,False,False
1636,"5964, Rue Hutchison, Montréal (Outremont)",45.5235428,-73.60780494,549000,1133.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,7.0,1917.0,6,2.0,0.0,False,False,False
